meanR,meanG,meanB,stdR,stdG,stdB,skewR,skewG,skewB,kurtR,kurtG,kurtB,kelas
242.10571044921875,246.43777587890625,237.8200244140625,41.77179539165551,28.4639141617725,55.074855012854144,-3.520477784083106,-4.230531454670161,-3.2413388615742913,11.23272027397774,18.666291313981038,8.849226716498777,mentah
232.7629345703125,240.999990234375,232.81314453125,62.11801576043215,39.95444140136634,62.04393141842409,-2.6935012259824687,-3.05255325439109,-2.6963477123629365,5.511392761277936,8.082182128108236,5.519219727933427,mentah
239.606611328125,245.28626708984376,235.52885498046874,45.83045725016379,30.439847619952516,57.08142670617105,-3.1756597940017097,-3.972114848331938,-2.926595066993904,8.88594992305591,16.11946919989917,6.942634781654634,mentah
242.344248046875,242.6265478515625,237.07839111328124,43.01440414541794,42.27350257337275,60.344913609066516,-3.2006780427846646,-3.2530472995494395,-3.1209633246763073,8.567730525002457,9.010234860454355,7.85004149505127,mentah
235.3529248046875,245.2297998046875,232.95000244140624,53.06716787606931,29.01430150890704,59.60034816768254,-2.7288849274777287,-4.08653040867771,-2.646913718299722,6.112479829432919,18.206806661139918,5.404099572448194,mentah
231.18657470703124,243.55102783203125,231.3122119140625,58.66015101685386,30.360354199150223,58.70267387611139,-2.3284955582351214,-3.332529846009859,-2.3561565724013933,3.7768420450260507,11.432711465791774,3.9143979044144395,mentah
228.5293115234375,242.56173828125,232.77801513671875,64.66600650782861,32.23208777491679,54.84796656303112,-2.2551027362055946,-2.987884329061622,-2.3742005888344457,3.323591386486612,8.249275821664648,4.058657838501485,mentah
234.726181640625,244.24128662109376,236.255263671875,56.747356500502555,31.468385843921986,52.77198077309238,-2.725695208165363,-3.4572800222053277,-2.790213613673506,5.707781508122453,11.511329465859612,6.163257682564204,mentah
231.71931884765624,242.42670166015625,232.97720703125,62.499907850126576,35.19621372195011,59.756598771110724,-2.568109914083924,-3.1597253216394092,-2.6407362984155425,4.876062128716762,9.086682884750132,5.301261311051858,mentah
226.9485693359375,240.4915234375,228.61115966796876,68.1767309782376,37.17685695155423,65.151330726865,-2.2462364623797595,-2.805280809030987,-2.334362167461225,3.3121748622121254,6.720339967033107,3.754492714421657,mentah
232.60558349609374,242.708681640625,232.00228759765625,58.17452770254708,33.865956354788345,60.202187996709185,-2.473537959958934,-3.2584057742532155,-2.5088355272495155,4.414137741713838,10.352349217723475,4.610409185354833,mentah
231.8351025390625,243.01474365234375,233.02606201171875,58.733153512498276,32.57069519455713,56.242014554447096,-2.382368523105448,-3.250348451376765,-2.461362255314036,3.937680730511387,10.239511706682782,4.430597479945377,mentah
233.85612548828124,244.303291015625,234.89762939453124,55.83867431840228,30.621571027889658,53.61721785975899,-2.576409347223208,-3.6166780536450727,-2.65462185881764,5.070501942566635,13.333522226819895,5.558000489509338,mentah
230.39301513671876,240.9316259765625,226.95557373046876,59.99468534844849,36.59051200972109,67.11444601357387,-2.341608016413104,-3.017063347377486,-2.1915305277146406,3.8760187131415416,8.571568309325828,3.0337736974738876,mentah
226.11677978515624,239.49811767578126,227.1125341796875,66.15892990764549,38.44057820971843,63.63746625572884,-2.08916291494433,-2.804089603870527,-2.074707048916304,2.6443595880341952,7.052170264698226,2.5880335854991756,mentah
229.6847998046875,241.10373779296876,230.21455322265626,62.8314818909304,37.17539978682347,61.213156246646584,-2.3366122963470364,-3.0775038914969506,-2.3036636768947196,3.7535981243263565,8.72820228541067,3.576657592458064,mentah
234.2108203125,242.40101806640624,232.78872314453125,56.858654228316134,36.25392412002126,60.43027525393314,-2.683228538836838,-3.3126385713858677,-2.6084090265031303,5.556506874008319,10.267437846739265,5.050899062196834,mentah
232.34792236328124,241.4324658203125,232.24341552734376,60.658751094186506,37.6493366925951,61.39436167803772,-2.61054082293954,-3.076382554923289,-2.638071917849008,5.179684723960005,8.475627693209528,5.309640680003314,mentah
233.92149169921876,242.0152685546875,232.6309716796875,56.825897940804595,36.44583632764156,60.58956555250248,-2.654660859013487,-3.2112934806211895,-2.651470518240314,5.453746211763741,9.675853521034938,5.398103336057844,mentah
217.31717529296876,231.20422119140625,217.0142822265625,75.8314646321136,50.04975883681109,76.52427311707136,-1.692124191733113,-2.0567070693865594,-1.690822729090235,1.061979444906977,2.906152091446333,1.0451127233166941,mentah
233.4782470703125,242.6622021484375,232.406728515625,56.0025482073477,33.98622737816808,58.638402624425794,-2.6062687591328046,-3.33577785742666,-2.565937348656595,5.34724095452885,10.94651831591687,5.067591938305856,mentah
228.96270263671875,239.0350830078125,220.5533544921875,58.51726414610455,37.92710833330577,75.81782954124336,-2.138563003574014,-2.76101266308219,-1.9329595907471815,3.0488467330550915,7.26584317608379,1.9432998936317034,mentah
233.68864990234374,241.2354443359375,226.18847412109375,52.037073454926414,35.147634438034025,69.45495918181139,-2.396440367761999,-2.9735734091582664,-2.2132708694286456,4.239495177494752,8.454759570490554,3.1348228981524384,mentah
229.72421630859375,239.0893212890625,223.33827880859374,57.24403033743804,38.218122570333946,70.96156006185674,-2.1417039468066448,-2.6873684566414604,-2.0064453798615336,3.0288999600850435,6.401029484153378,2.268360998760092,mentah
235.8006689453125,243.1164013671875,233.71985595703126,52.60326524276747,34.10188692627805,58.30929970350221,-2.714265292341824,-3.3172734292870767,-2.665729240290442,5.793860164627512,10.283634160786056,5.439050061800442,mentah
235.6405908203125,241.58775146484376,231.81839111328125,51.48633195107154,37.56904398945997,61.317336225781595,-2.6464684513838885,-3.188824261516988,-2.5417041425805165,5.46074427650181,9.358127150832876,4.770468001854321,mentah
235.0423388671875,241.58078857421876,231.9046337890625,53.024274220766806,37.08154063443781,61.265957439902934,-2.6067291851173544,-3.059527743601207,-2.5431975725385314,5.153654581828063,8.33295673426659,4.742410221889642,mentah
232.26333740234375,240.7867431640625,232.43571533203124,61.23573727109999,39.33922351640266,61.113151077889626,-2.591181129018287,-2.954703131379177,-2.6216427144407604,4.983489261557347,7.431626492173473,5.157502257378772,mentah
234.42239013671875,242.13144287109375,234.840947265625,58.52646088047264,37.32516431616438,57.730819283953,-2.8000578461007555,-3.130205086975479,-2.840434442637541,6.14908792065933,8.465672702141617,6.392369112134272,mentah
231.56923583984374,240.24057373046875,231.49942138671875,62.469288480608476,40.33964502454118,62.91532108014974,-2.570404723164378,-2.892040224117878,-2.5837689663187673,4.902078675155319,7.013705225283468,4.956139441777628,mentah
230.0943994140625,238.7262744140625,229.5109814453125,61.55984262095098,41.492293101292965,63.3830583935638,-2.3279048431235583,-2.6711456166502363,-2.349280841859413,3.697888351702514,5.850304902452724,3.8033639454393136,mentah
234.25697265625,241.03297607421874,233.69157470703124,56.310146447897225,39.3270638139063,58.1798805791981,-2.6721423736594523,-3.1096511948542953,-2.693431601146298,5.518909802123936,8.659589442035639,5.6452761633619115,mentah
232.33687744140624,240.47558837890625,232.7680859375,58.53371722489263,39.031951114230665,58.05342455520054,-2.511475719549815,-2.9363696380569975,-2.5828862599040368,4.695846554602686,7.482621112173529,5.130314308856466,mentah
235.17230712890625,242.49658447265625,235.6171240234375,54.746847219435146,35.73528158084526,54.05153431717977,-2.7753487286288605,-3.225502795275282,-2.8462319879279763,6.18751758991001,9.429044970457797,6.658527033496847,mentah
234.46920654296875,241.660439453125,232.9945458984375,53.955080501462135,36.337049863405696,57.906014903891034,-2.6482965588966154,-3.0900891683796368,-2.6279271174718963,5.559126173010958,8.736168155021646,5.417799027035388,mentah
237.4669873046875,243.48049560546875,234.87932373046874,48.77918626526083,33.14899676862173,55.63704684534902,-2.9107349987967277,-3.4195200083311477,-2.8069110015722076,7.152850639764509,11.298909962337408,6.427748316071023,mentah
