meanR,meanG,meanB,stdR,stdG,stdB,skewR,skewG,skewB,kurtR,kurtG,kurtB,kelas
246.268125,244.602216796875,241.8256298828125,32.75611999413715,37.70399082055839,46.92620125892869,-4.076298844090788,-3.6639527884465957,-3.451889581554323,16.96130459043417,12.584701020522083,10.413715419390691,matang
245.566611328125,243.90080078125,241.42521728515624,35.17654541183164,40.37175040550092,48.70229560296606,-3.9140544305637843,-3.6086018421715638,-3.449606509265889,15.086826465605593,11.926258728754544,10.319042265209704,matang
244.45513427734375,242.6233544921875,239.7599169921875,36.677760815433075,42.02114473640999,51.122371921993334,-3.630738127925295,-3.347342853965655,-3.214465863878371,12.780255948644928,10.040725496819334,8.769405302689822,matang
245.1222900390625,240.8369970703125,236.30097412109376,32.22591815613206,44.33312628605062,56.76057478247579,-3.5930405527155616,-3.1400031191542035,-2.8693937495021657,13.038269116103073,8.765508286806497,6.619239266645577,matang
243.15697509765624,241.20603759765626,238.33132080078124,39.15083356056021,44.807289426112156,53.695699037998544,-3.3362454477080172,-3.126334156308683,-3.037689882431506,10.310547449065838,8.379548580283327,7.564420614229492,matang
249.651630859375,248.016787109375,245.68095458984374,23.257665408849306,29.209494380131915,38.30633374071664,-4.845500109410645,-4.338655953844754,-4.124391262548588,24.561293807044684,18.260954267571712,15.747198987723742,matang
249.8247021484375,247.9277587890625,245.121474609375,22.098433868767717,28.926477989269504,39.65634339002673,-4.773735374605346,-4.264508468029362,-4.04483347464671,24.036867598317965,17.692912706543094,15.122432924321195,matang
251.27713134765625,249.659375,246.9547265625,17.807876386580737,24.092845921753923,34.986797330210614,-5.7552772335336,-4.932882257063711,-4.535192252816292,37.18660106183439,24.940252855995826,19.736843848294583,matang
250.27335693359376,248.80930908203126,246.55880126953124,22.334558317216352,28.08934852828265,37.42804006404424,-5.536032572427994,-4.910137917030272,-4.601088837745456,33.46803329907007,24.388972630149734,20.340251633597113,matang
245.7297314453125,243.2875537109375,239.44119140625,32.06953530310013,38.74418918593891,50.16665462122464,-4.022831578156118,-3.5187804188013474,-3.2407936703562434,16.951690846281497,11.807476918384504,9.210635428819048,matang
247.29088134765624,245.89954345703126,243.66329833984375,31.84041590210355,36.790846225691894,45.3213862370634,-4.456643022196358,-4.141853090789741,-3.987907702494873,20.233850813499256,16.452660408632433,14.631401477621264,matang
248.810927734375,247.514951171875,245.2608935546875,27.55203579561879,32.336916640731936,41.495915602641674,-4.9877040125502115,-4.541208014123617,-4.327160504523448,26.13757527011314,20.29701249508412,17.584834255761315,matang
243.47060302734374,241.019287109375,236.781943359375,36.59425817694798,43.13489015983652,55.68446957183656,-3.368477261407665,-3.052528778997523,-2.9331320242793146,11.039171146442303,8.163124789752208,7.061112508051574,matang
241.86935546875,240.7228564453125,236.90677490234376,42.953445540075904,47.29999967012521,58.322338549026476,-3.2235459888019116,-3.3065965984200276,-3.0515112507243134,9.199567613635317,9.756445292567228,7.653098233294736,matang
248.57263671875,247.15411865234375,244.3966943359375,26.106097233678522,30.726051155476657,41.454451387683775,-4.48994494985535,-4.058145427760183,-3.931250523929605,20.969790887620455,16.017447855532122,14.205620040538829,matang
245.2347412109375,243.7196142578125,240.41568115234375,33.089738220030355,37.19310884760294,48.11898719235336,-3.6187235761095247,-3.304022841705416,-3.219387503340496,12.96801839141522,9.957763751168457,8.894494929142912,matang
247.15460693359375,245.771083984375,243.03646240234374,28.95980057481064,32.74326020219623,42.29982911374239,-4.226744975000349,-3.754036440468992,-3.5816853285564303,18.857358317206277,13.752892843706896,11.647228778903695,matang
247.862470703125,246.3539501953125,243.98751953125,27.862300599140713,32.25256375349563,40.64917202151568,-4.550354971250051,-4.006292192252433,-3.792512751513131,22.219441382148922,15.90026143601295,13.337147604759416,matang
248.38205078125,247.0603564453125,244.90051025390625,27.142626025351895,31.295597665987835,39.21470436968945,-4.75910318763598,-4.2696719128959835,-4.0280187680674295,24.343308610431013,18.311206130705347,15.364554112577906,matang
250.0423681640625,248.89452880859375,247.1618212890625,23.22876049886594,27.445675414759172,34.46780342653261,-5.483460025678986,-4.957413238194291,-4.646872326804637,32.5170608838234,25.16921272663701,21.098229445097616,matang
251.16739501953126,250.46980224609376,249.08109619140626,20.450573248508018,23.504606247573506,29.96306593759047,-6.183604400349468,-5.766897630085941,-5.390966716745697,41.303088712341854,34.65131851934754,28.962851019217204,matang
249.9165966796875,248.92014892578126,247.00971435546876,23.415573742508382,27.26155983802175,34.9912253351539,-5.2707871051885125,-4.8890849848305615,-4.568828838542723,29.690482537210748,24.409705245047277,20.221405318235426,matang
250.1725244140625,249.051357421875,247.24508544921875,22.425752408085224,26.92534662963796,34.42055176498736,-5.237946846344299,-4.85397008420848,-4.585574946916494,29.166694532582497,23.83252163104895,20.259962818497257,matang
245.67150634765625,244.703369140625,240.29389892578126,34.10808238255121,38.27700089143141,52.55768508605589,-3.7289692675432047,-3.8546600635268455,-3.4472761875867493,13.174447770127106,14.176868238760314,10.291172603865954,matang
247.2297119140625,245.04743896484376,242.02555908203124,27.144871501681287,33.79149450111425,43.32415234396594,-3.863038753740995,-3.529788133008656,-3.3298586770555088,15.33395726141708,11.828370048320325,9.807838978572578,matang
245.5842724609375,243.34860107421875,239.96484375,29.88318905331352,36.35475117309235,46.1281779199848,-3.3987032331006586,-3.17849189922874,-2.991740630491218,11.42835065258698,9.233511137714256,7.523197922987469,matang
250.0822998046875,248.7602734375,246.98801513671876,22.285830068887613,27.72539752454386,34.83236887299597,-5.065720994253077,-4.7148797435918555,-4.42553883780079,27.179493876279878,22.199813041617347,18.548143209787018,matang
251.50448486328125,250.780595703125,249.66332275390624,19.244862961159626,22.800413566969038,28.026985034626566,-6.351286968602159,-5.944951577992628,-5.500949570190056,43.89106419603041,36.796567412349084,29.98130260820807,matang
249.325126953125,248.35130615234374,246.48750732421874,25.05006979163758,28.585081156943456,35.061996085776265,-5.150697386040402,-4.794425086858724,-4.313888248412999,28.27832186283679,23.662890728066568,18.045635917733975,matang
249.9528173828125,248.93062255859374,247.26136474609376,24.016228854880815,27.870686391173727,34.081956907050234,-5.56553584158689,-5.130017435028597,-4.647708477267034,33.009085387357466,27.20212042744135,21.237215542422934,matang
249.687626953125,248.6208935546875,246.93953125,24.2989431642592,28.084950286585833,35.039421169777995,-5.171236474450019,-4.782676880642091,-4.545082025441725,28.010524946249486,23.1783732381133,19.926498094247243,matang
247.11638427734374,245.18233642578124,241.50672119140626,28.733417213387302,34.5772697167453,47.172496567010825,-3.9201089459330207,-3.5487292425391663,-3.4087996103197766,15.529092749492452,11.719401599388254,10.113572786405856,matang
240.3979150390625,239.23901123046875,233.2191015625,42.92747288474043,46.780918242591085,63.473918251642914,-2.7667346745226595,-2.8475475805626838,-2.6688885054878235,6.185210635966687,6.765851882022615,5.353985443648233,matang
249.55808837890626,248.0992626953125,245.75424560546875,23.441857089961406,28.57351837946075,37.94085610917474,-4.823571605931706,-4.337000273492793,-4.145072030701843,24.55704252367314,18.542093286632774,16.008680826446636,matang
250.4803369140625,249.483818359375,247.710517578125,22.33075592625675,26.337126185170032,34.174740159458246,-5.635461161194321,-5.145094827980776,-4.849844692937062,33.88139044316726,26.871895749371035,22.759840617467425,matang
248.32679931640624,247.06486572265624,244.40395751953125,27.18487103955555,31.30316031426667,40.91617705011838,-4.6236138155080635,-4.23335380404662,-3.9482422590648625,22.316388691342137,17.778385875682677,14.5688839513092,matang
248.85314453125,247.61480224609375,245.3454736328125,26.14742385573787,30.482630077798667,39.05785264255007,-4.808105401823947,-4.40417137711206,-4.140527238433504,24.271373055923323,19.314315844077065,16.196662219501942,matang
248.10826904296874,245.99816650390625,242.76839599609374,26.309335728343257,33.23756763663686,44.73971059163948,-4.161514140890176,-3.761846988722486,-3.6089469891970096,17.831428785723997,13.32462130909138,11.587183605537263,matang
251.001650390625,249.89978515625,248.26203369140626,20.58523397068328,25.284576823612337,32.89074306636821,-5.953063758712167,-5.317318868196019,-5.020842996373347,38.92196770302728,28.874306491128426,24.352294331727787,matang
251.50334228515624,250.4548779296875,248.78685791015624,18.821407607746615,22.533521039644103,29.269304821380384,-6.810281717527756,-5.730498695856408,-5.0814154959781055,52.254105839401404,34.96910511088354,25.690051872880193,matang
244.0565966796875,242.91803466796875,239.0237744140625,37.845563346050355,41.90430915696651,54.79150735768488,-3.4055650587525244,-3.4248994379289157,-3.2775678856740598,10.463734577072342,10.57185271593599,9.100827524637321,matang
247.89548828125,246.52385498046874,244.23694580078126,28.743854814643957,32.688761586589756,40.2110469598276,-4.796747320597326,-4.241632068462139,-3.873181008983345,24.612866155917654,18.202151624677406,14.21202402348386,matang
245.61470458984374,244.0641845703125,241.3515869140625,34.1620147823556,38.52483233594678,47.10775432454019,-4.0427443244754295,-3.6682989609312497,-3.437325614834653,16.700897273806795,12.871672164527451,10.614002167329149,matang
246.9966552734375,245.64124755859376,242.68915283203125,31.35416948175999,35.60329437863252,45.96683584469702,-4.3033795009506415,-3.9415928797994213,-3.7039574910519595,18.97286231197579,14.961215233155151,12.416942253280327,matang
248.86451904296874,247.45697265625,245.17867431640624,26.30440867813561,31.164196723752593,40.050350961130825,-4.7843635858650195,-4.313964162693511,-4.105233349816311,24.00901958481364,18.241563445325454,15.664748304158131,matang
248.5549658203125,247.0135400390625,244.05620849609375,25.689111420122583,31.196371049648416,42.740476681392146,-4.272362778119761,-3.9788001185907147,-3.8785031449633998,18.570019794866525,15.098477656561187,13.639898751117382,matang
249.08902587890626,247.63916015625,245.19328125,24.39539434628704,29.558498584205438,39.173660656535496,-4.554833311830383,-4.174600933531784,-4.011320013394899,21.66945357644569,17.002040164078306,14.80705155851054,matang
249.4576708984375,248.0179443359375,245.3499951171875,24.137560995785925,29.19113317645973,39.41882263128485,-4.914620817460395,-4.44041049183904,-4.126269247979343,25.441414955292597,19.596463215091738,15.851506942546003,matang
248.90270263671874,247.5308544921875,245.331533203125,25.839140374883648,30.1714767282155,37.82068497147808,-4.866171314034234,-4.415039223376389,-4.041003610396183,24.64573204418764,19.577129837164833,15.446622794556195,matang
249.28850830078125,248.1977294921875,246.319462890625,25.1592398799981,28.710893149983928,35.65925455823514,-5.056381854756096,-4.612353191560901,-4.264321042674051,26.68581627706094,21.54363479508388,17.405688325656556,matang
240.83700439453125,239.16836669921875,235.13126708984376,43.40597605329971,48.44526066678313,60.19481022994502,-3.0225466235052063,-2.990156899280609,-2.857972697574498,8.042955741106212,7.702500758660115,6.532206044693131,matang
249.752841796875,248.36042724609376,246.371064453125,23.27606437068461,28.545502873309417,36.469388606230474,-4.906120970008635,-4.51725478763099,-4.257410357973119,24.97481767003164,20.142238281309297,16.916411675864264,matang
247.46810302734374,245.41390380859374,242.129130859375,27.471380049807248,34.086830824939035,45.21097230349516,-3.8671188379935257,-3.5968141914222707,-3.437377363410955,14.732462393542729,11.960469479027596,10.310334409934404,matang
247.57269287109375,246.38465576171876,243.85406494140625,30.736245398164357,35.1419951850988,45.06416410035963,-4.296367988868359,-4.090645873618375,-3.971842463816234,18.09786745331764,15.681501214821953,14.28455676185543,matang
250.6296630859375,249.9123291015625,248.795,23.72326793235694,27.09446022254491,32.51309083409232,-5.897279143954164,-5.578533961211555,-5.3346324995980465,36.12680757714748,31.313074484150597,27.662225647745885,matang
250.6333154296875,249.44806640625,247.20583984375,21.42519600543265,25.931764768244957,34.9811906500431,-5.742600534094371,-5.153746289151159,-4.648123220954977,35.258739028563205,27.293664534279642,20.893034213146425,matang
249.21032470703125,247.7409130859375,245.60700927734376,23.821282713146314,28.60295246291826,36.37722480565879,-4.731056555317688,-4.2784951606677115,-4.027639319135756,23.603715003256532,18.294548312821313,15.373868285308163,matang
246.52075439453125,243.18411376953125,239.63812255859375,30.207790539762595,41.103817339436674,52.51464634139634,-3.776084856725874,-3.4547858081135194,-3.260273022102196,14.276424690992599,10.815316271659674,8.972606612156603,matang
250.29776611328126,248.974501953125,246.790341796875,21.09180465312002,26.206066550864826,35.68516668817541,-5.018979241705346,-4.577945556774209,-4.448636592458619,26.78585654519818,20.83536216514724,18.744079814792386,matang
249.33900634765624,247.83962890625,245.04814453125,23.419794645539,28.455680209589353,39.60786981206417,-4.593769683517717,-4.070603427804402,-3.9846457475420163,22.16851009865217,15.9379292198191,14.534947161873124,matang
248.8353662109375,247.04061279296874,243.0135595703125,23.994314821690036,29.523224414014578,43.8604105876735,-4.357703869241005,-3.8306746368262203,-3.6211602457863434,19.888824923621765,14.101930697160363,11.688405384366941,matang
247.97555419921875,246.31525390625,242.84353515625,26.20612722366624,31.15605385993276,42.87225814851218,-4.173800202596712,-3.7427470118297457,-3.4915490239411926,18.18083620197389,13.545606756905912,10.824584137059004,matang
249.5507177734375,247.56578125,243.3027978515625,25.237662053181204,32.145967880157976,48.07266846254249,-5.412122640444877,-4.595334948737,-4.005463760683127,31.208695193242157,21.06742885345133,14.444611111324058,matang
249.9905517578125,247.8019970703125,242.6920166015625,24.008809796407956,31.591914262876838,50.60492613912799,-5.733822583600582,-4.731063499539491,-3.9742842020504443,35.35818995476762,22.569301551167136,14.090606347007032,matang
250.00366943359376,247.6651318359375,242.3465478515625,23.374878398582915,31.451506292677326,50.92445981757269,-5.64945093744944,-4.599685553423138,-3.8897741963565964,34.88162793467736,21.22264945457653,13.4419946065678,matang
248.56739990234374,245.8107666015625,240.00438232421874,25.259141159904402,34.11969461818356,53.499026329435004,-4.537285421894551,-3.8373780905878747,-3.430955123658426,22.3179742696298,14.084529179576226,10.137731284275345,matang
250.0140966796875,247.30972412109375,241.9085595703125,21.282061440900108,30.8958310953805,50.790426026491495,-4.958135051282458,-4.120484187105345,-3.7513171845399778,26.967756155304258,16.284605532318217,12.41220527358403,matang
247.13454345703124,245.3611865234375,242.17444091796875,28.580268784264895,33.940185974487335,44.45345669422522,-4.012933384299039,-3.582412943737902,-3.3735646300846436,16.681221406678784,11.99275190989847,9.847279952964596,matang
247.2791015625,243.960009765625,236.2282373046875,27.871166492519617,37.115260354358014,60.35836078230171,-4.150299009590395,-3.4459509845935288,-3.0191405500475734,18.236927886409113,11.085867656527103,7.398752559683057,matang
248.2881494140625,246.0744482421875,241.67403076171874,24.88737163282164,31.202596381323747,46.139992814550695,-4.274112778007492,-3.6146929053107164,-3.392656812737044,19.928575251829944,12.623779307770349,10.02569698922612,matang
248.08634765625,246.04007568359376,242.0502490234375,26.54958767298841,32.693362029547416,46.4593245467509,-4.322794790289338,-3.7561089443335014,-3.514120057857893,19.781912148754866,13.495935315623978,10.84291948395846,matang
245.0985546875,243.091142578125,238.78482177734375,32.435036618603256,37.360820087369156,49.3105595565667,-3.691669071786806,-3.288733692153084,-2.9606771260381723,13.944712013836316,10.161623077817882,7.314670380260052,matang
248.09359130859374,246.76641357421875,243.9707275390625,27.952797789151173,31.880202859366282,40.99515182556538,-4.715397670123769,-4.232819573551391,-3.787313408182465,23.444540415542445,17.91260288926591,13.285297278086691,matang
243.89060546875,242.64186767578124,238.6300927734375,38.26830062390049,42.3671398214289,54.92623613278134,-3.5250423026927766,-3.469596138854009,-3.2510776497148544,11.695908771340317,11.080495289706647,9.088208106768318,matang
250.9062939453125,249.98343505859376,248.3924169921875,20.952995046099655,24.33264923645666,30.683626491754417,-6.204666770307962,-5.500309064100924,-4.953458697466435,41.71997752500061,31.449870935065356,24.233794335472577,matang
247.30020751953126,245.3252490234375,241.80150390625,28.168106548354228,34.09858437291518,45.20096028004566,-4.129081132849147,-3.6847082646606344,-3.3609413748360106,17.86506938623623,13.088953966055996,9.892146502814516,matang
248.54820556640624,246.8537255859375,244.15926513671874,25.26602659801285,31.01363666937259,40.473701173317565,-4.33792993574346,-3.962094235865665,-3.6998081112140353,19.74853870201509,15.26520061600441,12.322496495862277,matang
247.37606689453125,244.99087890625,240.4022412109375,26.064569798646083,32.53887030719027,45.84727037710816,-3.8923345272510836,-3.414025897926479,-3.080836821115997,15.997316273449407,11.10914319628187,8.081728544770124,matang
245.83319580078125,244.5411865234375,242.127158203125,34.48463229247781,38.80905974284113,47.29251329956798,-3.879754709326353,-3.688517507322319,-3.5644454057776014,14.526541771140916,12.465461935864525,11.165691725282903,matang
244.86591552734376,243.5724072265625,241.20599853515625,37.209954780046445,41.3615155326117,49.35931864959983,-3.806905983497627,-3.619228594172432,-3.4827633185944737,14.012159870832864,12.05813341151033,10.659388784255066,matang
247.68491455078126,246.17446533203125,243.63410888671876,28.94071646148762,33.43240182852108,41.997655523778974,-4.595623950529966,-4.110125074591354,-3.7954543327913046,22.14703931988353,16.700323128628643,13.359659683615753,matang
245.7721630859375,243.9328125,240.89701171875,31.737802229212253,36.40844853206077,45.86844537488965,-3.956953903420123,-3.492809190956722,-3.2917336336195415,16.27696395230735,11.681678554907366,9.640672135170583,matang
245.404033203125,242.8107470703125,237.95940185546874,30.274346225762418,36.40593131202376,50.59910752530193,-3.6492896306046005,-3.1002935071261857,-2.915149748183227,14.061072064365952,8.971027161529626,7.1145167896976655,matang
249.09392822265625,247.6607666015625,245.37608642578124,23.785125715896893,28.340537455727784,37.46567526630873,-4.624135502578508,-4.0545772918967256,-3.9453550363629852,23.17026397118015,16.293276585920268,14.411943311904352,matang
249.820224609375,248.63744140625,246.35849365234375,24.845003410762505,29.281892193739555,38.35098018345425,-5.217208840731276,-4.851713560279237,-4.46170115839947,27.650342775020203,23.259981997957148,18.713091527717285,matang
245.037666015625,243.0423486328125,238.77642822265625,33.3268596985227,39.57744501428714,52.95407534128246,-3.396876022730901,-3.2759542278958165,-3.099247653586982,10.904806952341078,9.730998130987217,8.011507959122234,matang
245.48395263671875,244.02856689453125,240.8456982421875,36.045011144673424,41.322406821415534,52.59347727713344,-3.7898794285354187,-3.715468513924005,-3.5558102900536244,13.368671046973152,12.579907287169032,10.95147863661402,matang
247.41986328125,246.05374755859376,243.260009765625,31.366816879517497,36.50632275299772,46.64434760478988,-4.350557143263854,-4.190880727703188,-3.912532838267219,18.484426395953783,16.726111529778546,13.848798114639312,matang
247.103046875,245.74242919921875,242.83283935546876,32.70536918204318,37.70839714689626,48.385858299643054,-4.305934024853539,-4.114448462717108,-3.851461129716487,18.05669498436646,15.963717347781085,13.235740830127423,matang
247.03834228515626,245.5241162109375,242.44198974609375,31.850387051925285,36.9440618437895,47.66235461972458,-4.20949892377039,-3.9455492027646217,-3.6493162462924316,17.39778271307587,14.676968480428318,11.690642259363765,matang
244.70306396484375,242.9472705078125,239.589609375,37.966661341558854,43.58027931291033,54.737486730378414,-3.7165384396349617,-3.5225805642711756,-3.343456833304707,12.807239247510317,11.004575189947344,9.35281258561588,matang
247.79906494140624,246.5422802734375,243.961572265625,31.25580256448208,35.92024415169725,45.88279755202222,-4.52931324898336,-4.278850619775768,-4.038165072315301,20.165937229332588,17.32632773456569,14.68541753660243,matang
245.1064013671875,243.4541748046875,239.84262451171875,36.449269138643196,41.898386189516266,53.96840570647474,-3.7670217702928315,-3.6021139243323352,-3.4132821964381836,13.395091488065319,11.770693301450867,10.020693653268642,matang
245.305537109375,242.67111083984375,239.73757568359375,35.120783729996276,44.24166536737653,53.896505941632576,-3.6240547775768075,-3.5163162756686117,-3.3558938294887297,12.087030882736553,11.042691257105336,9.570058741676666,matang
247.62325439453124,246.38556640625,243.7242138671875,31.696498718478008,35.89241976454337,45.389157911070974,-4.595603703060723,-4.29186228608725,-3.9413100366771134,20.8787514284368,17.618812556394737,13.982921051200009,matang
244.7949462890625,240.45634765625,234.094794921875,31.347178960105502,43.37355020249316,60.5681723692994,-3.2719892919174924,-2.9570465214115087,-2.6673924509442464,10.456911863741665,7.681505408268231,5.373062605188499,matang
243.18523193359374,240.081494140625,236.12327392578126,38.21625903025435,47.6846273536187,59.71398256026132,-3.19261457605093,-3.0556234428943307,-2.9444520046050364,9.088073840684332,7.862798553446723,6.894973328756949,matang
247.793046875,245.67165283203124,242.88069091796876,29.51842103110661,37.58584007538537,48.28738797160483,-4.217600720471626,-4.0031638824474705,-3.868343383923168,17.235132103745194,14.833372624782033,13.337983800821114,matang
243.112353515625,239.0415283203125,233.08885009765626,35.29341912209911,45.9298580379146,61.96884521311389,-3.028510475499803,-2.7674611762621124,-2.6104712497936653,8.267571203477479,6.284474346296021,5.113572198136071,matang
239.75691162109376,235.284658203125,229.221748046875,41.32156726485135,51.78943272307303,66.78599156709872,-2.6990319167605232,-2.449158988011295,-2.3190398727224433,6.215633689316832,4.508124384665362,3.614429986876485,matang
248.62495361328126,247.0516162109375,244.7822216796875,29.035934042081198,35.69077366805854,44.9925582425869,-4.757033061930188,-4.535551583898257,-4.290631540547931,22.540490609892,19.671960644301286,16.785801062050542,matang
